BBL,Boro,Block ,Lot,PHN,Street,Owner Name,Bldg ID,BIN,Units,Housing Type,Tax Class,Program,HPD AM Oversight,Comments,Community District,City Council District,Assembly District,State Senatorial District,Congressional District,ZIP Code,Census Tract
1020530086,1,2053,86,327,EDGECOMBE AVENUE,323-29 Edgecombe Avenue HDFC,21272,1061151,25,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,231
1004580032,1,458,32,32,EAST 2 STREET,32-34 East 2 Street HDFC,10512,1006553,26,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,66,26,12,10003,3602
1010340019,1,1034,19,325,WEST 43 STREET,325 West 43 Street HDFC,32984,1024963,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10036,121
1017110024,1,1711,24,325,PLEASANT AVENUE,325-327 Pleasant Avenue HDFC,26952,1053118,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,111,8,68,29,13,10035,178
1017110025,1,1711,25,327,PLEASANT AVENUE,325-327 Pleasant Avenue HDFC,26953,1053119,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,111,8,68,29,13,10035,178
1010350046,1,1035,46,326,WEST 45 STREET,326 West 45 Street HDFC,33178,1024994,6,COOP,2,Community Management Program (CMP),Debra Busacco,,104,3,75,27,10,10036,121
1003730040,1,373,40,21,AVENUE D,327 East 3 Street HDFC,6637,1004395,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,26,12,10009,2601
1019110032,1,1911,32,327,LENOX AVENUE,327 Lenox Avenue HDFC,23536,1057865,14,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10027,224
1018480002,1,1848,2,340,MANHATTAN AVENUE,340 Manhattan Avenue HDFC,25228,1055823,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10026,20102
1020870031,1,2087,31,3405,BROADWAY,3405 Broadway HDFC,8023,1062299,17,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,225
1010380053,1,1038,53,342,WEST 48 STREET,342 West 48 Street HDFC,33613,1025111,20,COOP,2,Community Management Program (CMP),Debra Busacco,,104,3,75,27,10,10036,127
1010380054,1,1038,54,344,WEST 48 STREET,344 West 48 Street HDFC,33614,1025112,8,COOP,2,Community Management Program (CMP),Mark Matthews,,104,3,75,27,10,10036,127
1010380055,1,1038,55,346,WEST 48 STREET,346 West 48 Street HDFC,33616,1025113,10,COOP,2,Community Management Program (CMP),Debra Busacco,,104,3,75,27,10,10036,127
1003920009,1,392,9,348,EAST 10 STREET,348 East 10 Street HDFC,11552,1004766,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,28
1020890031,1,2089,31,3485,BROADWAY,3485 Broadway HDFC,8047,1062346,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1010380056,1,1038,56,348,WEST 48 STREET,348-50 West 48 Street HDFC,33618,1025114,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10036,127
1010380057,1,1038,57,350,WEST 48 STREET,348-50 West 48 Street HDFC,33620,1025115,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10036,127
1017210056,1,1721,56,35,MT MORRIS PARK WEST,35 Mount Morris Park West HDFC,25772,1053433,34,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10027,200
1018490002,1,1849,2,1,MORNINGSIDE AVENUE,351 West 114 Street HDFC,25511,1055862,36,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10026,20102
1010380058,1,1038,58,354,WEST 48 STREET,352-54 West 48 Street HDFC,33622,1025117,20,COOP,2,Community Management Program (CMP),Debra Busacco,,104,3,75,27,10,10036,127
1019440010,1,1944,10,353,WEST 117 STREET,353 West 117 Street HDFC,38491,1059058,36,COOP,2,Community Management Program (CMP),Ron Sinacori,,110,9,70,30,13,10026,20102
1010380006,1,1038,6,353,WEST 47 STREET,353 West 47 Street HDFC,33476,1025087,18,COOP,2,Community Management Program (CMP),Debra Busacco,,104,3,75,27,10,10036,127
1003410075,1,341,75,157,BROOME STREET,36 Attorney Street HDFC,8629,1004077,28,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,1,65,26,12,10002,1402
1019680027,1,1968,27,456,WEST 129 STREET,36 Convent Avenue HDFC,40081,1059590,25,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,30,13,10027,21303
1017280056,1,1728,56,36,WEST 131 STREET,36 WEST 131ST STREET HOUSING DEVELOPMENT FUND CORP,40347,1053804,15,RENTAL,2,Participation Loan Program (PLP),,,110,9,70,30,13,10037,208
1017350053,1,1735,53,36,WEST 138 STREET,36 West 138 Street HDFC,41218,1053922,35,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10037,212
1019480001,1,1948,1,70,MORNINGSIDE AVENUE,361 West 121 Street HDFC,25558,1059174,14,COOP,2,Community Management Program (CMP),Ron Sinacori,,110,9,70,30,13,10027,257
1019470061,1,1947,61,364,WEST 121 STREET,364 West 121 Street HDFC,39056,1059161,15,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10027,257
1003930051,1,393,51,367,EAST 10 STREET,367-9 East 10 Street HDFC,11560,1004900,14,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,27,12,10009,28
1020990036,1,2099,36,3679,BROADWAY,3681 Broadway HDFC,8108,1062470,50,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,237
1020840064,1,2084,64,3692,BROADWAY,3692 Broadway HDFC,8117,1062253,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,237
1003860001,1,386,1,37,AVENUE B,37 AVENUE B HOUSING DEVELOPMENT FUND CORPORATION,6478,1004610,6,RENTAL,2,Article 8A Loan,,,103,2,74,26,12,10009,2601
1020540018,1,2054,18,371,EDGECOMBE AVENUE,371 Edgecombe Avenue HDFC,21284,1061168,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,23501
1019530060,1,1953,60,374,WEST 127 STREET,374 West 127 Street HDFC,39836,1059362,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,70,30,13,10027,21303
1018490038,1,1849,38,375,MANHATTAN AVENUE,375 Manhattan Avenue HDFC,25244,1055878,20,COOP,2,Third Party Transfer (TPT),Mark Matthews,Former TIL; In Rem Foreclosure; Remained a coop,110,9,70,30,13,10026,20102
1005280036,1,528,36,38,DOWNING STREET,38 Downing Street HDFC,10274,1008393,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,102,3,66,27,10,10014,67
1021170007,1,2117,7,3810,BROADWAY,3810 Broadway HDFC,8139,1062747,55,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,245
1017250055,1,1725,55,40,WEST 128 STREET,38-40 West 128 Street HDFC,39956,1053651,12,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10027,208
1005280035,1,528,35,40,DOWNING STREET,40 Downing Street HDFC,10275,1066791,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,102,3,66,27,10,10014,67
1019930094,1,1993,94,3165,BROADWAY,40 Tiemann Place HDFC,7983,1076685,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,30,13,10027,211
1020620014,1,2062,14,400,CONVENT AVENUE,400 Convent Avenue HDFC,9980,1061438,39,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,231
1020620036,1,2062,36,755,ST NICHOLAS AVENUE,400 West 14 Street HDFC,28212,1061454,14,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,231
1020650042,1,2065,42,815,ST NICHOLAS AVENUE,400 West 151 Street HDFC,28243,1061584,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,23501
1020660036,1,2066,36,834,ST NICHOLAS AVENUE,400 West 152 Street HDFC,28248,1061597,11,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,23501
1020670029,1,2067,29,840,ST NICHOLAS AVENUE,401 West 152 Street HDFC,28249,1079798,17,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,23501
1010570037,1,1057,37,404,WEST 48 STREET,404 West 48 Street HDFC,33631,1026572,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10036,127
1010580027,1,1058,27,405,WEST 48 STREET,405 West 48 Street HDFC,33632,1026599,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10036,127
1010560037,1,1056,37,406,WEST 47 STREET,406 West 47 Street HDFC,33483,1026494,20,COOP,2,Community Management Program (CMP),Debra Busacco,,104,3,75,27,10,10036,127
1020540062,1,2054,62,409,EDGECOMBE AVENUE,409 Edgecombe Avenue HDFC,21293,1061186,123,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,23501
1019440013,1,1944,13,411,MANHATTAN AVE,411 Manhattan Avenue HDFC,25267,1059059,11,RENTAL,,Community Management Program (CMP),Ron Sinacori,,110,9,70,30,13,10026,20102
1003790015,1,379,15,412,EAST 10 STREET,412-14 East 10 Street HDFC,11583,1004545,29,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,28
1010580024,1,1058,24,413,WEST 48 STREET,413 West 48 Street HDFC,33638,1026596,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10036,127
1020600041,1,2060,41,414,WEST 146 STREET,414 West 146 Street HDFC,42043,1061357,9,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,231
1004400052,1,440,52,415,EAST 12 STREET,415 East 12 Street HDFC,11827,1006006,15,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,34
1019680052,1,1968,52,416,WEST 129 STREET,416 West 129 Street HDFC,40075,1059600,30,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,70,30,13,10027,21303
1003790017,1,379,17,416,EAST 10 STREET,416-18 East 10 Street HDFC,11584,1004546,30,COOP,2,Asset Management Program (AMP),Mark Matthews,,103,2,74,27,12,10009,28
1010550044,1,1055,44,418,WEST 46 STREET,418 W 46 ST HSG DEVEL FUND CORP,33350,1026463,12,COOP,2,,,,104,3,75,27,10,10036,121
1019680054,1,1968,54,418,WEST 129 STREET,418 West 129 Street HDFC,40076,1059601,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,70,30,13,10027,21303
1020620026,1,2062,26,419,WEST 147 STREET,419 West 147 Street HDFC,42134,1061445,10,COOP,1,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,231
1017350056,1,1735,56,42,WEST 138 STREET,42 West 138 Street HDFC,41222,1053923,35,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10037,212
1020600044,1,2060,44,420,WEST 146 STREET,420-24 West 148 Street HDFC,42049,1061360,15,COOP,2,Community Management Program (CMP),Mark Matthews,,109,9,71,30,13,10031,231
1020600046,1,2060,46,424,WEST 146 STREET,420-24 West 148 Street HDFC,42052,1061361,15,COOP,2,Community Management Program (CMP),Mark Matthews,,109,9,71,30,13,10031,231
1017080038,1,1708,38,424,EAST 115 STREET,424 East 115 Street HDFC,19574,1053027,15,COOP,2,Community Management Program (CMP),Mark Matthews,,111,8,68,29,13,10029,178
1004340044,1,434,44,427,EAST 6 STREET,427 E SIXTH ST HOUSING DEVELOPMENT FUND CORP,10956,1005804,14,COOP,2,Article 8A Loan,,,103,2,74,27,12,10009,32
1003730013,1,373,13,320,EAST 4 STREET,43 West 105 Street HDFC,10728,1004381,3,COOP,1,Urban Homesteading Program (UHP),,Building held by HDFC; Land held by RAIN Land Trust,103,2,74,26,12,10009,2601
1017290004,1,1729,4,430,LENOX AVENUE,430 Lenox Avenue HDFC,23599,1053827,5,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10037,208
1010550050,1,1055,50,430,WEST 46 STREET,430 WEST 46TH STREET HOUSING DEVELOPMENT FUND CORPORATION,33358,1026467,10,COOP,2,,,,104,3,75,27,10,10036,121
1019630034,1,1963,34,1241,AMSTERDAM AVENUE,431 West 121 Street HDFC,5527,1059522,68,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,69,30,10,10027,20701
1010580114,1,1058,114,433,WEST 48 STREET,433 Pioneers HDFC,33648,1026635,8,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10036,127
1010560018,1,1056,18,433,WEST 46 STREET,433 West 46 Street HDFC,33359,1026487,16,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10036,127
1010580050,1,1058,50,434,WEST 49 STREET,434 West 49 Street HDFC,33754,1026619,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10019,127
1005280033,1,528,33,44,DOWNING STREET,44 Downing Street HDFC,10277,1008416,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,102,3,66,27,10,10014,67
1021100076,1,2110,76,328E,EAST 106 STREET,440 West 164 Street HDFC,43022,1062626,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,111,10,68,29,13,10029,170
1007350010,1,735,10,445,WEST 37 STREET,443-45 West 37 Street HDFC,32586,1012973,17,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10018,111
1007350011,1,735,11,443,WEST 37 STREET,443-45 West 37 Street HDFC,32585,1012974,8,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10018,111
1010630054,1,1063,54,444,WEST 54 STREET,444 West 54 Street HDFC,34098,1026774,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10019,133
1021110103,1,2111,103,444,WEST 167 STREET,444-451 Orange Buildings HDFC,43081,1062666,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,249
1021110104,1,2111,104,451,WEST 166 STREET,444-451 Orange Buildings HDFC,43064,1062667,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,249
1004400031,1,440,31,446,EAST 13 STREET,446-48 East 13 Street HDFC,804356,1077675,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,34
1019580043,1,1958,43,448,ST NICHOLAS AVENUE,448-50 Nicholas Avenue HDFC,28124,1059433,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10027,215
1020660051,1,2066,51,450,WEST 152 STREET,450-454 West 152 Street HDFC,42529,1061600,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,23501
1020660054,1,2066,54,454,WEST 152 STREET,450-454 West 152 Street HDFC,42531,1061601,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,23501
1010580005,1,1058,5,451,WEST 48 STREET,451 West 48 Street HDFC,33659,1026583,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10036,127
1010590059,1,1059,59,452,WEST 50 STREET,452 WEST 50TH STREET TENANTS HOUSING DEVELOPMENT FUND CORP,33825,1026656,11,COOP,2,,,,104,3,75,27,10,10019,127
1010640001,1,1064,1,812,10 AVENUE,453 West 54 Street HDFC,5184,1026779,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10019,139
1015940007,1,1594,7,45,CENTRAL PARK NORTH,45-53 West 110 Street HDFC,9056,1051392,47,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,68,30,13,10026,186
1007330005,1,733,5,457,WEST 35 STREET,455-59 West 35 Street HDFC,805598,1012866,11,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10001,111
1010660063,1,1066,63,458,WEST 57 STREET,458 West 57 Street HDFC,34365,1026875,16,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10019,139
1018400037,1,1840,37,4,WEST 105 STREET,4-6 West 105 Street HDFC,37565,1055498,36,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,7,69,30,13,10025,189
1020660057,1,2066,57,464,WEST 152 STREET,464 West 152 Street HDFC,42536,1061604,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,23501
1010600061,1,1060,61,748,10 AVENUE,464-68 West 51 Street HDFC,5169,1026704,4,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10019,133
1010600160,1,1060,160,464,WEST 51 STREET,464-68 West 51 Street HDFC,33920,1026709,8,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,75,27,10,10019,133
1021110111,1,2111,111,465,WEST 166 STREET,465 WEST 166TH STREET HDFC,43073,1062672,28,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,249
1004210075,1,421,75,46,RIVINGTON STREET,46-50 Rivington Street HDFC,27471,1005610,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,1,65,26,7,10002,3601
1021110079,1,2111,79,2139,AMSTERDAM AVENUE,469 West 166 Street HDFC,5792,1062658,14,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,249
1020650048,1,2065,48,468,CONVENT AVENUE,470 Convent Avenue HDFC,10015,1061587,26,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,23501
1020600058,1,2060,58,470,WEST 146 STREET,470 West 146 Street HDFC,42066,1061369,25,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,231
1020670061,1,2067,61,1879,AMSTERDAM AVENUE,470 West 153 Street HDFC,5701,1061640,3,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,23501
1021360086,1,2136,86,47,FT WASHINGTON AVENUE,47-53 Fort Washington Avenue HDFC,21824,1063322,42,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,247
1020640060,1,2064,60,1813,AMSTERDAM AVENUE,482 West 150 Street HDFC,5681,1061564,16,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,231
1020660021,1,2066,21,484,CONVENT AVENUE,484 Convent Avenue HDFC,10020,1061592,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,23501
1021110009,1,2111,9,484,WEST 165 STREET,484 West 165 Street HDFC,43053,1062633,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,24301
1017170054,1,1717,54,48,WEST 119 STREET,48-50 West 119 Street HDFC,38739,1053209,5,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10026,190
1017170055,1,1717,55,50,WEST 119 STREET,48-50 West 119 Street HDFC,38742,1053210,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10026,190
1012310032,1,1231,32,486,AMSTERDAM AVENUE,486 Amsterdam Avenue HDFC,5949,1032781,12,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,67,31,10,10024,171
1019590029,1,1959,29,486,ST NICHOLAS AVENUE,486 Saint Nicholas Avenue HDFC,28131,1059448,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10030,22102
1012140064,1,1214,64,489,AMSTERDAM AVENUE,487-489 Amsterdam Avenue HDFC,5952,1032126,9,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,69,29,10,10024,169
1012140004,1,1214,4,487,AMSTERDAM AVENUE,487-89 AMSTERDAM AVE,5950,1032108,9,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,69,29,10,10024,169
1012310034,1,1231,34,490,AMSTERDAM AVENUE,490-92 Amsterdam Avenue HDFC,5954,1032783,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,67,31,10,10024,171
1012310035,1,1231,35,492,AMSTERDAM AVENUE,490-92 Amsterdam Avenue HDFC,5956,1032784,8,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,67,31,10,10024,171
1020660046,1,2066,46,488,CONVENT AVENUE,492 Convent Avenue HDFC,10021,1061598,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,23501
1019700061,1,1970,61,1477,AMSTERDAM AVENUE,498 West 133 Street HDFC,5575,1059632,9,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,70,31,13,10027,21303
1019700001,1,1970,1,1421,AMSTERDAM AVENUE,499 West 130 Street HDFC,5557,1059623,16,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,70,30,13,10027,21303
1021080073,1,2108,73,1981,AMSTERDAM AVENUE,499 West 158 Street HDFC,5730,1062522,30,COOP,2,Community Management Program (CMP),John Torrente,,112,7,71,30,13,10032,239
1018410052,1,1841,52,141,MANHATTAN AVENUE,50 West 106 Street HDFC,25192,1055621,62,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,7,69,30,13,10025,189
1015950065,1,1595,65,50,WEST 112 STREET,50 West 112 Street HDFC,37977,1051411,62,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,68,30,13,10026,186
1020760036,1,2076,36,1714,AMSTERDAM AVENUE,500 West 145 Street HDFC,5627,1061914,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1021290045,1,2129,45,2268,AMSTERDAM AVENUE,500 West 173 Street HDFC,5832,1063105,18,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,253
1021300044,1,2130,44,2296,AMSTERDAM AVENUE,500 West 174 Street HDFC,5834,1063136,30,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10033,261
1020750026,1,2075,26,501,WEST 143 STREET,501 West 143 Street HDFC,41736,1061887,40,COOP,2,Community Management Program (CMP),Mark Matthews,,109,7,71,31,13,10031,229
1021150040,1,2115,40,1940,AMSTERDAM AVENUE,501 West 156 Street HDFC,5715,1062718,35,COOP,2,Community Management Program (CMP),John Torrente,,112,7,71,31,13,10032,241
1018830026,1,1883,26,503,WEST 111 STREET,503 West 111 Street HDFC,805841,1082738,31,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,69,30,10,10025,199
1021270052,1,2127,52,503,WEST 170 STREET,503 West 170 Street HDFC,43132,1063057,25,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,253
1020730028,1,2073,28,91,HAMILTON PLACE,503-5 West 141 Street HDFC,22536,1061794,31,COOP,2,Community Management Program (CMP),Mark Matthews,,109,7,71,30,13,10031,225
1019880039,1,1988,39,504,WEST 135 STREET,504 West 135 Street HDFC,40759,1059770,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,22301
1020700037,1,2070,37,504,WEST 139 STREET,504 West 139 Street HDFC,41383,1061722,30,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,225
1010760037,1,1076,37,504,WEST 48 STREET,504 West 48 Street HDFC,33662,1026999,10,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10036,129
1020750023,1,2075,23,505,WEST 143 STREET,505 West 143 Street HDFC,41739,1061886,31,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1020760039,1,2076,39,506,WEST 145 STREET,506 West 145 Street HDFC,41981,1061916,24,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,229
1020720026,1,2072,26,507,WEST 140 STREET,507 W 140 ST HSG DEV FUND CORP,41467,1061765,16,COOP,2,Article 8A Loan,,,109,7,70,30,13,10031,225
1021290055,1,2129,55,507,WEST 172 STREET,507-15 West 172 Street HDFC,43190,1063110,22,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,253
1021290057,1,2129,57,511,WEST 172 STREET,507-15 West 172 Street HDFC,43193,1063111,22,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,253
1021290059,1,2129,59,515,WEST 172 STREET,507-15 West 172 Street HDFC,43195,1063112,22,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,253
1020700039,1,2070,39,508,WEST 139 STREET,508 West 139 Street HDFC,41385,1061723,42,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,225
1020720024,1,2072,24,509,WEST 140 STREET,509 West 140 Street HDFC,41469,1061764,15,COOP,2,Community Management Program (CMP),Mark Matthews,,109,7,70,30,13,10031,225
1020740021,1,2074,21,509,WEST 142 STREET,509 West 142 Street HDFC,41636,1061856,12,COOP,2,Community Management Program (CMP),Mark Matthews,,109,7,71,31,13,10031,229
1021190047,1,2119,47,509,WEST 160 STREET,509 West 160 Street HDFC,42856,1062837,20,COOP,2,Community Management Program (CMP),John Torrente,,112,7,71,31,13,10032,245
1018420013,1,1842,13,143,MANHATTAN AVENUE,51 West 106 Street HDFC,25194,1055650,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,7,69,30,13,10025,193
1020820042,1,2082,42,510,WEST 151 STREET,510 West 151 Street HDFC,42500,1062159,14,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,30,13,10031,237
1021280038,1,2128,38,510,WEST 172 STREET,510 West 172 Street HDFC,43192,1063075,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,10,72,31,13,10032,253
1020700023,1,2070,23,515,WEST 138 STREET,511-15 West 138 Street HDFC,41229,1061717,16,COOP,2,Community Management Program (CMP),Mark Matthews,,109,7,70,31,13,10031,225
1020700024,1,2070,24,511,WEST 138 STREET,511-15 West 138 Street HDFC,41228,1061718,16,COOP,2,Community Management Program (CMP),Mark Matthews,,109,7,70,31,13,10031,225
1004040010,1,404,10,512,EAST 11 STREET,512 East 11 Street HDFC,11685,1005124,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,103,2,74,27,12,10009,34
1021140030,1,2114,30,512,WEST 156 STREET,512 West 156 Street HDFC,42706,1062691,20,COOP,2,Community Management Program (CMP),John Torrente,,112,7,71,31,13,10032,241
1021160045,1,2116,45,513,WEST 157 STREET,513 West 157 Street HDFC,42744,1062738,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,112,7,71,31,13,10032,241
1020770022,1,2077,22,513,WEST 145 STREET,513 West HDFC,41986,1061935,10,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL),Debra Busacco,,109,7,71,31,13,10031,229
1019880091,1,1988,91,517,WEST 135 STREET,513-517 W 135TH ST HOUSING DEVELOPMENT FUND CORPORATION,40772,1059788,21,COOP,2,Article 8A Loan,,,109,7,70,31,13,10031,22301
1019880093,1,1988,93,515,WEST 135 STREET,513-517 W 135TH ST HOUSING DEVELOPMENT FUND CORPORATION,40770,1059789,21,COOP,2,Article 8A Loan,,,109,7,70,31,13,10031,22301
1019880094,1,1988,94,513,WEST 135 STREET,513-517 W 135TH ST HOUSING DEVELOPMENT FUND CORPORATION,40768,1059790,21,COOP,2,Article 8A Loan,,,109,7,70,31,13,10031,22301
