Date/Time,Lat,Lon,Base
2014-04-01T06:42:00Z,40.8678,-73.9641,B02682
2014-04-01T06:42:00Z,40.7479,-73.9872,B02764
2014-04-01T06:43:00Z,40.793,-73.9749,B02512
2014-04-01T06:43:00Z,40.7106,-73.9573,B02598
2014-04-01T06:43:00Z,40.665,-73.9811,B02598
2014-04-01T06:43:00Z,40.7229,-74.0102,B02598
2014-04-01T06:43:00Z,40.7505,-73.9737,B02598
2014-04-01T06:43:00Z,40.7504,-73.9804,B02598
2014-04-01T06:43:00Z,40.7261,-73.9471,B02617
2014-04-01T06:43:00Z,40.6719,-73.9866,B02617
2014-04-01T06:43:00Z,40.7472,-73.985,B02617
2014-04-01T06:43:00Z,40.7652,-73.9716,B02682
2014-04-01T06:43:00Z,40.7925,-73.9642,B02682
2014-04-01T06:43:00Z,40.7844,-73.9551,B02682
2014-04-01T06:43:00Z,40.7192,-73.9974,B02682
2014-04-01T06:43:00Z,40.7777,-73.9893,B02682
2014-04-01T06:43:00Z,40.7244,-73.9932,B02682
2014-04-01T06:43:00Z,40.714,-73.9427,B02764
2014-04-01T06:44:00Z,40.7231,-73.9442,B02512
2014-04-01T06:44:00Z,40.7547,-73.9718,B02598
2014-04-01T06:44:00Z,40.6448,-73.7822,B02598
2014-04-01T06:44:00Z,40.7859,-73.9709,B02598
2014-04-01T06:44:00Z,40.7861,-73.9813,B02617
2014-04-01T06:44:00Z,40.7186,-73.955,B02617
2014-04-01T06:44:00Z,40.686,-73.9843,B02617
2014-04-01T06:44:00Z,40.7071,-74.0134,B02617
2014-04-01T06:44:00Z,40.7071,-74.0134,B02617
2014-04-01T06:44:00Z,40.7671,-73.9682,B02617
2014-04-01T06:44:00Z,40.7421,-73.995,B02682
2014-04-01T06:44:00Z,40.7171,-73.9935,B02682
2014-04-01T06:44:00Z,40.7363,-74.0074,B02682
2014-04-01T06:44:00Z,40.6879,-73.9558,B02682
2014-04-01T06:45:00Z,40.7874,-73.9545,B02512
2014-04-01T06:45:00Z,40.7373,-74.0038,B02598
2014-04-01T06:45:00Z,40.6961,-73.9936,B02598
2014-04-01T06:45:00Z,40.7077,-73.9396,B02598
2014-04-01T06:45:00Z,40.7243,-74.01,B02617
2014-04-01T06:45:00Z,40.7483,-73.9782,B02617
2014-04-01T06:45:00Z,40.7178,-74.0055,B02617
2014-04-01T06:45:00Z,40.7124,-73.9526,B02617
2014-04-01T06:45:00Z,40.7361,-74.0066,B02617
2014-04-01T06:45:00Z,40.7361,-74.0066,B02617
2014-04-01T06:45:00Z,40.7376,-74.009,B02617
2014-04-01T06:45:00Z,40.7162,-74.0125,B02682
2014-04-01T06:45:00Z,40.6881,-73.9748,B02682
2014-04-01T06:45:00Z,40.6898,-73.9662,B02682
2014-04-01T06:45:00Z,40.7799,-73.9447,B02682
2014-04-01T06:45:00Z,40.792,-73.9644,B02682
2014-04-01T06:45:00Z,40.7863,-73.9777,B02764
2014-04-01T06:46:00Z,40.7577,-73.9609,B02598
2014-04-01T06:46:00Z,40.6915,-73.9844,B02598
2014-04-01T06:46:00Z,40.733,-74.0039,B02598
2014-04-01T06:46:00Z,40.7264,-74.0057,B02598
2014-04-01T06:46:00Z,40.7781,-73.9541,B02617
2014-04-01T06:46:00Z,40.7791,-73.9811,B02617
2014-04-01T06:46:00Z,40.6736,-73.9688,B02682
2014-04-01T06:46:00Z,40.7105,-74.0148,B02682
2014-04-01T06:46:00Z,40.7205,-73.9966,B02682
2014-04-01T06:46:00Z,40.769,-73.961,B02764
2014-04-01T06:47:00Z,40.7689,-73.9812,B02512
2014-04-01T06:47:00Z,40.7789,-73.9557,B02512
2014-04-01T06:47:00Z,40.5821,-73.9621,B02598
2014-04-01T06:47:00Z,40.7854,-73.973,B02598
2014-04-01T06:47:00Z,40.7588,-73.9894,B02598
2014-04-01T06:47:00Z,40.7375,-74.0073,B02598
2014-04-01T06:47:00Z,40.7328,-74.002,B02598
2014-04-01T06:47:00Z,40.6232,-74.0151,B02598
2014-04-01T06:47:00Z,40.7332,-73.9957,B02617
2014-04-01T06:47:00Z,40.7237,-73.9788,B02617
2014-04-01T06:47:00Z,40.7118,-73.963,B02617
2014-04-01T06:47:00Z,40.711,-73.9604,B02617
2014-04-01T06:47:00Z,40.7682,-73.9569,B02682
2014-04-01T06:47:00Z,40.7166,-74.0164,B02682
2014-04-01T06:47:00Z,40.7449,-73.9782,B02682
2014-04-01T06:47:00Z,40.7483,-73.9803,B02682
2014-04-01T06:47:00Z,40.774,-73.9618,B02682
2014-04-01T06:47:00Z,40.7126,-73.944,B02682
2014-04-01T06:47:00Z,40.7458,-73.9937,B02682
2014-04-01T06:47:00Z,40.7344,-73.996,B02682
2014-04-01T06:47:00Z,40.7482,-73.9712,B02682
2014-04-01T06:47:00Z,40.7743,-73.9473,B02682
2014-04-01T06:48:00Z,40.7271,-74.0054,B02512
2014-04-01T06:48:00Z,40.7631,-73.992,B02598
2014-04-01T06:48:00Z,40.7247,-73.9943,B02598
2014-04-01T06:48:00Z,40.7789,-73.9824,B02598
2014-04-01T06:48:00Z,40.6943,-73.9293,B02598
2014-04-01T06:48:00Z,40.7749,-73.9612,B02617
2014-04-01T06:48:00Z,40.7784,-73.9569,B02617
2014-04-01T06:48:00Z,40.6715,-73.9804,B02617
2014-04-01T06:48:00Z,40.7117,-74.0172,B02617
2014-04-01T06:48:00Z,40.7306,-73.9932,B02682
2014-04-01T06:48:00Z,40.7711,-73.9478,B02682
2014-04-01T06:48:00Z,40.7651,-73.9699,B02682
2014-04-01T06:48:00Z,40.7467,-74.0038,B02682
2014-04-01T06:48:00Z,40.7649,-73.9663,B02682
2014-04-01T06:48:00Z,40.7327,-73.9936,B02682
2014-04-01T06:49:00Z,40.7208,-73.9953,B02598
2014-04-01T06:49:00Z,40.7795,-73.988,B02598
2014-04-01T06:49:00Z,40.7601,-73.9613,B02598
2014-04-01T06:49:00Z,40.7216,-74.0033,B02598
2014-04-01T06:49:00Z,40.7943,-73.9661,B02598
2014-04-01T06:49:00Z,40.7753,-73.9598,B02598
2014-04-01T06:49:00Z,40.7153,-74.0087,B02598
2014-04-01T06:49:00Z,40.7322,-74.0531,B02598
2014-04-01T06:49:00Z,40.7482,-73.9427,B02598
2014-04-01T06:49:00Z,40.7348,-73.9966,B02617
2014-04-01T06:49:00Z,40.7717,-73.9487,B02617
2014-04-01T06:49:00Z,40.7583,-73.9597,B02617
2014-04-01T06:49:00Z,40.7985,-73.9731,B02617
2014-04-01T06:49:00Z,40.7836,-73.9835,B02682
2014-04-01T06:49:00Z,40.7475,-74.0034,B02682
2014-04-01T06:49:00Z,40.7837,-73.9707,B02682
2014-04-01T06:49:00Z,40.7711,-73.9834,B02682
2014-04-01T06:50:00Z,40.7174,-73.9954,B02598
2014-04-01T06:50:00Z,40.7302,-73.9879,B02598
2014-04-01T06:50:00Z,40.7708,-73.9569,B02598
2014-04-01T06:50:00Z,40.7286,-74.0001,B02617
2014-04-01T06:50:00Z,40.7333,-74.0049,B02617
2014-04-01T06:50:00Z,40.7694,-73.9594,B02617
2014-04-01T06:50:00Z,40.738,-73.9976,B02617
2014-04-01T06:50:00Z,40.7816,-73.9808,B02617
2014-04-01T06:50:00Z,40.6415,-73.7888,B02617
2014-04-01T06:50:00Z,40.7814,-73.9598,B02617
2014-04-01T06:50:00Z,40.6987,-73.9943,B02617
2014-04-01T06:50:00Z,40.7667,-73.9593,B02682
2014-04-01T06:50:00Z,40.7667,-73.9593,B02682
2014-04-01T06:50:00Z,40.7154,-74.0078,B02682
2014-04-01T06:50:00Z,40.6232,-74.0332,B02682
2014-04-01T06:50:00Z,40.6492,-74.0097,B02682
2014-04-01T06:50:00Z,40.7263,-73.9842,B02682
2014-04-01T06:50:00Z,40.7147,-74.0109,B02682
2014-04-01T06:50:00Z,40.7605,-73.9758,B02682
2014-04-01T06:50:00Z,40.7058,-73.9964,B02682
2014-04-01T06:50:00Z,40.7789,-73.956,B02682
2014-04-01T06:51:00Z,40.709,-73.9487,B02598
2014-04-01T06:51:00Z,40.7248,-73.9872,B02598
2014-04-01T06:51:00Z,40.7212,-73.9557,B02617
2014-04-01T06:51:00Z,40.7419,-73.9972,B02682
2014-04-01T06:51:00Z,40.8039,-73.9561,B02682
2014-04-01T06:51:00Z,40.7751,-73.9553,B02682
2014-04-01T06:51:00Z,40.7437,-73.9582,B02682
2014-04-01T06:51:00Z,40.7299,-73.9867,B02682
2014-04-01T06:51:00Z,40.7173,-73.9934,B02682
2014-04-01T06:52:00Z,40.7877,-73.973,B02512
2014-04-01T06:52:00Z,40.7255,-74.0092,B02512
2014-04-01T06:52:00Z,40.7726,-73.9534,B02598
2014-04-01T06:52:00Z,40.7264,-73.9803,B02598
2014-04-01T06:52:00Z,40.7661,-73.9561,B02598
2014-04-01T06:52:00Z,40.8011,-73.9539,B02598
2014-04-01T06:52:00Z,40.744,-73.9739,B02598
2014-04-01T06:52:00Z,40.7038,-73.9866,B02598
2014-04-01T06:52:00Z,40.7235,-73.9772,B02682
2014-04-01T06:52:00Z,40.7623,-73.9861,B02682
2014-04-01T06:52:00Z,40.7401,-73.9993,B02682
2014-04-01T06:52:00Z,40.7757,-73.9584,B02682
2014-04-01T06:52:00Z,40.7753,-73.9518,B02682
2014-04-01T06:52:00Z,40.7744,-73.9456,B02682
2014-04-01T06:52:00Z,40.6895,-73.9725,B02682
2014-04-01T06:52:00Z,40.7249,-73.9944,B02764
2014-04-01T06:53:00Z,40.7681,-73.9565,B02598
2014-04-01T06:53:00Z,40.7309,-73.9876,B02598
2014-04-01T06:53:00Z,40.7731,-73.9545,B02617
2014-04-01T06:53:00Z,40.7332,-74.0006,B02617
2014-04-01T06:53:00Z,40.7789,-73.9521,B02617
2014-04-01T06:53:00Z,40.7751,-73.9566,B02617
2014-04-01T06:53:00Z,40.7393,-73.9922,B02617
2014-04-01T06:53:00Z,40.736,-73.9821,B02682
2014-04-01T06:53:00Z,40.7758,-73.9509,B02682
2014-04-01T06:53:00Z,40.6945,-73.9309,B02682
2014-04-01T06:53:00Z,40.7251,-73.9951,B02682
2014-04-01T06:54:00Z,40.7653,-73.9723,B02512
2014-04-01T06:54:00Z,40.7704,-73.8651,B02598
2014-04-01T06:54:00Z,40.7772,-73.9752,B02598
2014-04-01T06:54:00Z,40.7397,-73.9812,B02598
2014-04-01T06:54:00Z,40.7317,-73.9837,B02617
2014-04-01T06:54:00Z,40.7477,-74.0064,B02617
2014-04-01T06:54:00Z,40.7738,-73.9523,B02617
2014-04-01T06:54:00Z,40.7216,-74.0092,B02617
2014-04-01T06:54:00Z,40.7236,-74.0109,B02682
2014-04-01T06:54:00Z,40.7885,-73.9776,B02682
2014-04-01T06:54:00Z,40.7242,-74,B02682
2014-04-01T06:54:00Z,40.7806,-73.9484,B02682
2014-04-01T06:54:00Z,40.7773,-73.952,B02682
2014-04-01T06:54:00Z,40.752,-73.9776,B02682
2014-04-01T06:54:00Z,40.7761,-73.9576,B02682
2014-04-01T06:54:00Z,40.7725,-73.9531,B02682
2014-04-01T06:55:00Z,40.7203,-74.0086,B02598
2014-04-01T06:55:00Z,40.7126,-74.0093,B02598
2014-04-01T06:55:00Z,40.7595,-73.9285,B02598
2014-04-01T06:55:00Z,40.7629,-73.9806,B02598
2014-04-01T06:55:00Z,40.7018,-73.9847,B02598
2014-04-01T06:55:00Z,40.8892,-73.9115,B02617
2014-04-01T06:55:00Z,40.7707,-73.9569,B02617
2014-04-01T06:55:00Z,40.6861,-73.8789,B02617
2014-04-01T06:55:00Z,40.7648,-73.9614,B02617
2014-04-01T06:55:00Z,40.7978,-73.9733,B02682
2014-04-01T06:55:00Z,40.7193,-73.9902,B02682
2014-04-01T06:56:00Z,40.7644,-73.9769,B02512
2014-04-01T06:56:00Z,40.6667,-73.976,B02598
2014-04-01T06:56:00Z,40.7547,-73.971,B02598
2014-04-01T06:56:00Z,40.7413,-74.002,B02598
2014-04-01T06:56:00Z,40.7236,-73.9893,B02617
2014-04-01T06:56:00Z,40.7407,-74.0046,B02682
2014-04-01T06:56:00Z,40.7207,-74.0039,B02682
2014-04-01T06:56:00Z,40.7737,-73.9548,B02682
2014-04-01T06:56:00Z,40.7256,-74.0011,B02682
2014-04-01T06:57:00Z,40.7726,-73.9532,B02512
2014-04-01T06:57:00Z,40.7489,-73.9736,B02598
2014-04-01T06:57:00Z,40.6448,-73.7824,B02598
2014-04-01T06:57:00Z,40.7268,-73.9526,B02598
2014-04-01T06:57:00Z,40.7105,-73.9662,B02598
2014-04-01T06:57:00Z,40.7248,-73.9995,B02598
2014-04-01T06:57:00Z,40.7209,-73.9966,B02617
2014-04-01T06:57:00Z,40.7019,-73.9897,B02682
2014-04-01T06:57:00Z,40.7251,-74.0092,B02682
2014-04-01T06:57:00Z,40.6766,-73.9723,B02682
2014-04-01T06:57:00Z,40.7204,-73.9634,B02682
2014-04-01T06:57:00Z,40.7741,-73.9488,B02682
2014-04-01T06:57:00Z,40.7726,-73.9626,B02682
2014-04-01T06:58:00Z,40.7774,-73.9604,B02598
2014-04-01T06:58:00Z,40.7127,-73.9566,B02598
2014-04-01T06:58:00Z,40.7159,-74.0152,B02598
2014-04-01T06:58:00Z,40.7402,-73.9973,B02617
2014-04-01T06:58:00Z,40.7779,-73.9777,B02617
2014-04-01T06:58:00Z,40.7354,-74.0091,B02682
2014-04-01T06:58:00Z,40.7412,-73.9964,B02682
2014-04-01T06:58:00Z,40.7335,-73.98,B02682
2014-04-01T06:58:00Z,40.7795,-73.9446,B02682
2014-04-01T06:58:00Z,40.746,-73.9905,B02682
2014-04-01T06:58:00Z,40.7395,-74.0056,B02682
2014-04-01T06:59:00Z,40.7898,-73.9661,B02512
2014-04-01T06:59:00Z,40.7397,-73.9932,B02598
2014-04-01T06:59:00Z,40.7654,-73.9237,B02598
2014-04-01T06:59:00Z,40.7355,-74.004,B02617
2014-04-01T06:59:00Z,40.7405,-73.9891,B02617
2014-04-01T06:59:00Z,40.7377,-74.0082,B02682
2014-04-01T06:59:00Z,40.7684,-73.9603,B02682
2014-04-01T06:59:00Z,40.6848,-74.0018,B02682
2014-04-01T06:59:00Z,40.7278,-73.9934,B02682
2014-04-01T06:59:00Z,40.7632,-73.9805,B02682
2014-04-01T06:59:00Z,40.6934,-73.9472,B02682
2014-04-01T07:00:00Z,40.7839,-73.9703,B02512
2014-04-01T07:00:00Z,40.7236,-74.0016,B02512
2014-04-01T07:00:00Z,40.699,-73.9951,B02512
2014-04-01T07:00:00Z,40.7581,-73.9219,B02512
2014-04-01T07:00:00Z,40.7431,-73.9948,B02598
2014-04-01T07:00:00Z,40.7739,-73.8715,B02598
2014-04-01T07:00:00Z,40.7295,-74.0077,B02617
2014-04-01T07:00:00Z,40.7271,-73.9888,B02617
2014-04-01T07:00:00Z,40.6942,-74.0004,B02617
2014-04-01T07:00:00Z,40.7388,-74.0086,B02617
2014-04-01T07:00:00Z,40.733,-73.9752,B02682
2014-04-01T07:00:00Z,40.7333,-73.9988,B02682
2014-04-01T07:00:00Z,40.7184,-73.9892,B02682
2014-04-01T07:00:00Z,40.7365,-74.0061,B02682
2014-04-01T07:00:00Z,40.7565,-73.9745,B02682
2014-04-01T07:00:00Z,40.7238,-74.0109,B02764
2014-04-01T07:01:00Z,40.768,-73.9191,B02512
2014-04-01T07:01:00Z,40.7356,-74.008,B02598
2014-04-01T07:01:00Z,40.7771,-73.952,B02598
2014-04-01T07:01:00Z,40.7428,-74.0039,B02598
2014-04-01T07:01:00Z,40.7847,-73.9561,B02598
2014-04-01T07:01:00Z,40.7273,-73.9773,B02617
2014-04-01T07:01:00Z,40.8927,-73.9136,B02617
2014-04-01T07:01:00Z,40.7769,-73.9494,B02617
2014-04-01T07:01:00Z,40.7758,-73.9588,B02682
2014-04-01T07:01:00Z,40.7376,-74.009,B02682
2014-04-01T07:01:00Z,40.7248,-73.9814,B02682
2014-04-01T07:01:00Z,40.7216,-74.0112,B02682
2014-04-01T07:01:00Z,40.7405,-73.9912,B02682
2014-04-01T07:01:00Z,40.7802,-73.9513,B02682
2014-04-01T07:01:00Z,40.7802,-73.9513,B02682
2014-04-01T07:02:00Z,40.7677,-73.9897,B02512
2014-04-01T07:02:00Z,40.771,-73.866,B02512
2014-04-01T07:02:00Z,40.7327,-73.9973,B02598
2014-04-01T07:02:00Z,40.7712,-73.8663,B02598
2014-04-01T07:02:00Z,40.7387,-73.9802,B02598
2014-04-01T07:02:00Z,40.7445,-73.9953,B02598
2014-04-01T07:02:00Z,40.6077,-74.0019,B02598
2014-04-01T07:02:00Z,40.7576,-73.9752,B02598
2014-04-01T07:02:00Z,40.7469,-73.9786,B02617
2014-04-01T07:02:00Z,40.7598,-73.9954,B02617
2014-04-01T07:02:00Z,40.7327,-73.9856,B02617
2014-04-01T07:02:00Z,40.7814,-73.9804,B02617
2014-04-01T07:02:00Z,40.6916,-73.9712,B02617
2014-04-01T07:02:00Z,40.7739,-73.9888,B02682
2014-04-01T07:02:00Z,40.6765,-73.9677,B02682
2014-04-01T07:02:00Z,40.7853,-73.9814,B02682
2014-04-01T07:02:00Z,40.778,-73.9629,B02682
2014-04-01T07:02:00Z,40.7473,-73.9896,B02682
2014-04-01T07:02:00Z,40.6484,-73.9787,B02682
2014-04-01T07:02:00Z,40.7386,-73.9847,B02682
2014-04-01T07:02:00Z,40.7418,-73.9972,B02682
2014-04-01T07:02:00Z,40.7848,-73.9703,B02682
2014-04-01T07:02:00Z,40.7732,-73.9552,B02682
2014-04-01T07:02:00Z,40.7229,-73.9941,B02682
2014-04-01T07:02:00Z,40.7644,-73.9958,B02764
2014-04-01T07:03:00Z,40.7808,-73.9487,B02512
2014-04-01T07:03:00Z,40.7213,-73.9886,B02598
2014-04-01T07:03:00Z,40.7247,-73.9821,B02598
2014-04-01T07:03:00Z,40.7451,-73.9203,B02598
2014-04-01T07:03:00Z,40.7131,-73.9928,B02598
2014-04-01T07:03:00Z,40.7567,-73.9982,B02598
2014-04-01T07:03:00Z,40.7305,-73.9743,B02598
2014-04-01T07:03:00Z,40.6914,-73.9443,B02617
2014-04-01T07:03:00Z,40.758,-73.9818,B02617
2014-04-01T07:03:00Z,40.7736,-73.9664,B02617
2014-04-01T07:03:00Z,40.7822,-73.976,B02617
2014-04-01T07:03:00Z,40.7318,-73.9935,B02682
2014-04-01T07:03:00Z,40.7345,-73.998,B02682
2014-04-01T07:03:00Z,40.7203,-73.9542,B02682
2014-04-01T07:03:00Z,40.6882,-73.9709,B02682
2014-04-01T07:04:00Z,40.7747,-73.9654,B02598
2014-04-01T07:04:00Z,40.7157,-73.9537,B02598
2014-04-01T07:04:00Z,40.7326,-73.9592,B02598
2014-04-01T07:04:00Z,40.7378,-73.9882,B02598
2014-04-01T07:04:00Z,40.7322,-74.0002,B02617
2014-04-01T07:04:00Z,40.6846,-73.9448,B02617
2014-04-01T07:04:00Z,40.7797,-73.9525,B02617
2014-04-01T07:04:00Z,40.7243,-74.0022,B02617
2014-04-01T07:04:00Z,40.6822,-73.9527,B02617
2014-04-01T07:04:00Z,40.7477,-73.9731,B02617
2014-04-01T07:04:00Z,40.7648,-73.9785,B02617
2014-04-01T07:04:00Z,40.7759,-73.9559,B02682
2014-04-01T07:04:00Z,40.7778,-73.9796,B02682
2014-04-01T07:04:00Z,40.7197,-73.9998,B02682
2014-04-01T07:04:00Z,40.7826,-73.977,B02682
2014-04-01T07:04:00Z,40.712,-73.9681,B02682
2014-04-01T07:04:00Z,40.7142,-73.988,B02764
2014-04-01T07:04:00Z,40.702,-73.9897,B02764
2014-04-01T07:05:00Z,40.7344,-73.9755,B02598
2014-04-01T07:05:00Z,40.6656,-73.9794,B02598
2014-04-01T07:05:00Z,40.6896,-73.9858,B02598
2014-04-01T07:05:00Z,40.7566,-73.9742,B02598
2014-04-01T07:05:00Z,40.6829,-73.991,B02617
2014-04-01T07:05:00Z,40.7218,-74.002,B02617
2014-04-01T07:05:00Z,40.7239,-73.9858,B02617
2014-04-01T07:05:00Z,40.717,-73.9623,B02617
2014-04-01T07:05:00Z,40.753,-73.9686,B02617
2014-04-01T07:05:00Z,40.7157,-74.0064,B02617
2014-04-01T07:05:00Z,40.7217,-73.9827,B02617
2014-04-01T07:05:00Z,40.6796,-73.9978,B02682
2014-04-01T07:05:00Z,40.7555,-73.9731,B02682
2014-04-01T07:05:00Z,40.7451,-73.977,B02682
2014-04-01T07:05:00Z,40.761,-73.9967,B02682
2014-04-01T07:05:00Z,40.7397,-74.0002,B02682
2014-04-01T07:05:00Z,40.6932,-73.9724,B02682
2014-04-01T07:05:00Z,40.7136,-73.9662,B02682
2014-04-01T07:05:00Z,40.6569,-73.9536,B02682
2014-04-01T07:05:00Z,40.7769,-73.9524,B02682
2014-04-01T07:05:00Z,40.7473,-74.0032,B02682
2014-04-01T07:05:00Z,40.7492,-73.9797,B02682
2014-04-01T07:06:00Z,40.7147,-74.0362,B02512
2014-04-01T07:06:00Z,40.7726,-73.8861,B02598
2014-04-01T07:06:00Z,40.7813,-73.9599,B02598
2014-04-01T07:06:00Z,40.6735,-73.966,B02598
2014-04-01T07:06:00Z,40.8092,-73.9539,B02598
2014-04-01T07:06:00Z,40.754,-73.974,B02617
2014-04-01T07:06:00Z,40.8892,-73.9098,B02617
2014-04-01T07:06:00Z,40.7746,-73.9912,B02682
2014-04-01T07:06:00Z,40.7329,-73.9959,B02682
2014-04-01T07:06:00Z,40.7438,-74.0063,B02682
2014-04-01T07:06:00Z,40.7846,-73.9719,B02682
2014-04-01T07:06:00Z,40.7228,-74.0036,B02682
2014-04-01T07:06:00Z,40.6833,-73.9921,B02682
2014-04-01T07:07:00Z,40.7732,-73.9504,B02512
2014-04-01T07:07:00Z,40.6948,-73.9346,B02598
2014-04-01T07:07:00Z,40.7923,-73.9716,B02598
2014-04-01T07:07:00Z,40.6858,-73.9923,B02617
2014-04-01T07:07:00Z,40.7412,-74,B02617
2014-04-01T07:07:00Z,40.7412,-74,B02617
2014-04-01T07:07:00Z,40.723,-74.0033,B02617
2014-04-01T07:07:00Z,40.7234,-73.9912,B02617
2014-04-01T07:07:00Z,40.7674,-73.9536,B02682
2014-04-01T07:07:00Z,40.7364,-73.9989,B02682
2014-04-01T07:07:00Z,40.7615,-73.9999,B02682
2014-04-01T07:07:00Z,40.705,-74.016,B02682
2014-04-01T07:07:00Z,40.6803,-73.9713,B02682
2014-04-01T07:08:00Z,40.7335,-74.0043,B02512
2014-04-01T07:08:00Z,40.7754,-73.9782,B02512
2014-04-01T07:08:00Z,40.6967,-73.9834,B02617
2014-04-01T07:08:00Z,40.7437,-73.9859,B02617
2014-04-01T07:08:00Z,40.7351,-73.9932,B02617
2014-04-01T07:08:00Z,40.7351,-73.9932,B02617
2014-04-01T07:08:00Z,40.7561,-73.9726,B02617
2014-04-01T07:08:00Z,40.7734,-73.9892,B02682
2014-04-01T07:08:00Z,40.7755,-73.9542,B02682
2014-04-01T07:08:00Z,40.7584,-73.9889,B02682
2014-04-01T07:08:00Z,40.7443,-73.9748,B02682
2014-04-01T07:08:00Z,40.7167,-74.0054,B02682
2014-04-01T07:08:00Z,40.7638,-73.9794,B02682
2014-04-01T07:08:00Z,40.7496,-73.9795,B02682
2014-04-01T07:08:00Z,40.7388,-74.0092,B02682
2014-04-01T07:08:00Z,40.713,-73.9397,B02682
2014-04-01T07:09:00Z,40.7752,-73.9455,B02512
2014-04-01T07:09:00Z,40.7243,-74.0021,B02512
2014-04-01T07:09:00Z,40.7786,-73.9512,B02512
2014-04-01T07:09:00Z,40.7592,-73.9944,B02598
2014-04-01T07:09:00Z,40.8066,-73.9556,B02598
2014-04-01T07:09:00Z,40.7732,-73.8859,B02598
2014-04-01T07:09:00Z,40.7126,-73.9565,B02617
2014-04-01T07:09:00Z,40.7709,-73.9479,B02617
2014-04-01T07:09:00Z,40.7072,-74.0162,B02617
2014-04-01T07:09:00Z,40.809,-73.9424,B02617
2014-04-01T07:09:00Z,40.7882,-73.9741,B02617
2014-04-01T07:09:00Z,40.7731,-73.9602,B02682
2014-04-01T07:09:00Z,40.7795,-73.953,B02682
2014-04-01T07:09:00Z,40.7752,-73.9453,B02682
2014-04-01T07:09:00Z,40.6467,-73.7895,B02682
2014-04-01T07:09:00Z,40.695,-73.9642,B02682
2014-04-01T07:09:00Z,40.7904,-73.9735,B02682
2014-04-01T07:09:00Z,40.7814,-73.9541,B02682
2014-04-01T07:09:00Z,40.7193,-74.004,B02682
2014-04-01T07:09:00Z,40.6614,-73.9533,B02682
2014-04-01T07:09:00Z,40.745,-74.0054,B02682
2014-04-01T07:10:00Z,40.7752,-73.9594,B02598
2014-04-01T07:10:00Z,40.7701,-73.9554,B02598
2014-04-01T07:10:00Z,40.7303,-73.9821,B02598
2014-04-01T07:10:00Z,40.7886,-73.9781,B02598
2014-04-01T07:10:00Z,40.7376,-73.9799,B02598
2014-04-01T07:10:00Z,40.7766,-73.9466,B02617
2014-04-01T07:10:00Z,40.6875,-73.9594,B02617
2014-04-01T07:10:00Z,40.7645,-73.9705,B02617
2014-04-01T07:10:00Z,40.7824,-73.9468,B02682
2014-04-01T07:10:00Z,40.7088,-73.9507,B02682
2014-04-01T07:11:00Z,40.7877,-73.9788,B02512
2014-04-01T07:11:00Z,40.7337,-73.9899,B02598
2014-04-01T07:11:00Z,40.7418,-73.9921,B02598
2014-04-01T07:11:00Z,40.7862,-73.9776,B02617
2014-04-01T07:11:00Z,40.7348,-73.992,B02617
2014-04-01T07:11:00Z,40.6832,-73.9654,B02617
2014-04-01T07:11:00Z,40.7354,-73.9777,B02617
2014-04-01T07:11:00Z,40.7243,-73.9913,B02617
2014-04-01T07:11:00Z,40.7366,-73.9972,B02617
2014-04-01T07:11:00Z,40.79,-73.9769,B02682
2014-04-01T07:11:00Z,40.7765,-73.9463,B02682
2014-04-01T07:11:00Z,40.7662,-73.9643,B02682
2014-04-01T07:11:00Z,40.7704,-73.9476,B02682
2014-04-01T07:11:00Z,40.76,-73.9822,B02682
2014-04-01T07:11:00Z,40.7127,-73.9605,B02682
2014-04-01T07:12:00Z,40.8674,-73.8822,B02512
2014-04-01T07:12:00Z,40.7637,-73.986,B02598
2014-04-01T07:12:00Z,40.7486,-73.978,B02598
2014-04-01T07:12:00Z,40.7852,-73.9768,B02598
2014-04-01T07:12:00Z,40.7752,-73.9636,B02598
2014-04-01T07:12:00Z,40.7496,-73.9717,B02598
2014-04-01T07:12:00Z,40.7322,-73.9867,B02617
2014-04-01T07:12:00Z,40.7322,-73.9867,B02617
2014-04-01T07:12:00Z,40.7783,-73.9584,B02617
2014-04-01T07:12:00Z,40.7734,-73.949,B02617
2014-04-01T07:12:00Z,40.7818,-73.9796,B02682
2014-04-01T07:12:00Z,40.7818,-73.9796,B02682
2014-04-01T07:12:00Z,40.6874,-73.9921,B02682
2014-04-01T07:12:00Z,40.7798,-73.9463,B02682
2014-04-01T07:12:00Z,40.7224,-73.9492,B02682
2014-04-01T07:12:00Z,40.7255,-73.9989,B02682
2014-04-01T07:12:00Z,40.7416,-74.005,B02682
2014-04-01T07:12:00Z,40.7262,-74.0015,B02682
2014-04-01T07:12:00Z,40.7138,-73.9793,B02682
2014-04-01T07:12:00Z,40.7556,-73.9918,B02682
2014-04-01T07:12:00Z,40.7437,-74.0023,B02682
2014-04-01T07:13:00Z,40.7286,-73.9924,B02598
2014-04-01T07:13:00Z,40.7278,-73.982,B02598
2014-04-01T07:13:00Z,40.7593,-73.9957,B02598
2014-04-01T07:13:00Z,40.7287,-73.9876,B02598
2014-04-01T07:13:00Z,40.7437,-74.0062,B02617
2014-04-01T07:13:00Z,40.7752,-73.9904,B02617
2014-04-01T07:13:00Z,40.7406,-73.9798,B02617
2014-04-01T07:13:00Z,40.7795,-73.9481,B02617
