time	latitude	longitude	depth	mag	magType	nst	gap	dmin	rms	net	id	updated	place	type
2012-04-14T22:05:26.430Z	-18.972	168.741	11	6.2	mww	471	19		1.19	pde	pde20120414220526430_11	2013-03-16T00:11:00.847Z	Vanuatu	earthquake
2012-04-14T10:56:19.380Z	-57.679	-65.308	15	6.2	mww	288	16		1.32	pde	pde20120414105619380_15	2013-03-16T00:11:00.093Z	Drake Passage	earthquake
2012-03-14T21:13:08.040Z	-5.595	151.042	28	6.2	mww	456	15.4		1.2	pde	pde20120314211308040_28	2013-03-16T00:10:14.623Z	New Britain region, Papua New Guinea	earthquake
2012-01-21T18:47:11.560Z	14.873	-93.005	45	6.2	mww	619	31.9		1.06	pde	pde20120121184711560_45	2013-05-04T05:55:34.053Z	offshore Chiapas, Mexico	earthquake
2011-12-11T09:54:55.200Z	-56.009	-28.184	116	6.2	mww	430	23.5		0.94	pde	pde20111211095455200_116	2013-03-16T00:07:45.672Z	South Sandwich Islands region	earthquake
2011-11-24T10:25:34.030Z	41.898	142.639	38	6.2	mww	580	18.3		0.79	pde	pde20111124102534030_38	2013-11-05T10:19:44.553Z	Hokkaido, Japan region	earthquake
2011-09-05T09:52:01.130Z	-15.295	-173.621	37	6.2	mww	567	23.4		0.76	pde	pde20110905095201130_37	2013-03-16T00:05:11.634Z	Tonga	earthquake
2011-08-24T23:06:17.090Z	-18.155	167.727	13	6.2	mww	352	22.4		1.16	pde	pde20110824230617090_13	2013-03-16T00:04:51.955Z	Vanuatu	earthquake
2011-08-19T05:36:33.040Z	37.671	141.652	47	6.2	mww	669	10		0.74	pde	pde20110819053633040_47	2013-11-05T09:21:36.657Z	near the east coast of Honshu, Japan	earthquake
2011-08-19T03:54:26.780Z	-16.522	-177.004	407.9	6.2	mww	449	18.9		0.82	pde	pde20110819035426780_407	2013-03-16T00:04:41.334Z	Fiji region	earthquake
2011-04-21T13:37:03.340Z	35.579	140.305	43	6.2	mww	393	28.2		1.12	pde	pde20110421133703340_43	2013-11-05T08:19:01.752Z	near the east coast of Honshu, Japan	earthquake
2011-04-11T23:08:16.870Z	35.417	140.575	15	6.2	mww	514	15.4		1.23	pde	pde20110411230816870_15	2013-11-05T08:12:54.963Z	near the east coast of Honshu, Japan	earthquake
2011-03-27T22:23:58.800Z	38.415	142.011	19	6.2	mww	629	20.4		0.91	pde	pde20110327222358800_19	2013-11-05T07:58:36.932Z	near the east coast of Honshu, Japan	earthquake
2011-03-25T11:36:24.490Z	38.772	141.88	39	6.2	mww	558	37		0.86	pde	pde20110325113624490_39	2013-11-05T07:56:35.194Z	near the east coast of Honshu, Japan	earthquake
2011-03-17T04:13:56.780Z	40.136	142.168	29	6.2	mww	395	40.4		0.92	pde	pde20110317041356780_29	2013-11-05T07:47:42.500Z	near the east coast of Honshu, Japan	earthquake
2011-03-17T02:48:00.030Z	-17.275	167.826	17	6.2	mww	248	20.6		1.09	pde	pde20110317024800030_17	2013-11-05T07:46:44.556Z	Vanuatu	earthquake
2011-03-11T19:46:50.880Z	40.483	139.055	10	6.2	mwc	442	64.1		1.08	pde	pde20110311194650880_10	2013-03-16T01:52:54.086Z	near the west coast of Honshu, Japan	earthquake
2011-03-11T18:59:16.540Z	37.014	138.376	9.3	6.2	mwb	478	17.6		1.29	pde	pde20110311185916540_9	2013-11-05T07:30:58.403Z	near the west coast of Honshu, Japan	earthquake
2011-03-11T08:12:07.260Z	36.569	141.486	39.6	6.2	mb	510	20.4		0.72	pde	pde20110311081207260_39	2013-11-05T07:20:45.236Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T06:48:45.590Z	37.961	142.724	11.7	6.2	mb	323	29.1		0.67	pde	pde20110311064845590_11	2013-03-16T01:52:46.724Z	off the east coast of Honshu, Japan	earthquake
2011-03-11T06:23:09.480Z	39.03	142.284	56.3	6.2	mb	194	50.4		0.67	pde	pde20110311062309480_56	2013-11-05T07:13:21.623Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T06:21:32.700Z	38.29	142.813	51.7	6.2	mb	98	98.6		0.67	pde	pde20110311062132700_51	2013-03-16T01:52:46.484Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T06:13:01.040Z	37.211	141.601	40.1	6.2	mb	275	23.7		0.76	pde	pde20110311061301040_40	2013-11-05T07:09:28.403Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T06:12:36.360Z	37.788	144.233	25.4	6.2	mb	130	61		0.71	pde	pde20110311061236360_25	2013-03-16T01:52:46.380Z	off the east coast of Honshu, Japan	earthquake
2011-03-11T06:00:39.300Z	38.095	142.492	40.6	6.2	mb	43	122.6		1	pde	pde20110311060039300_40	2013-03-16T01:52:46.230Z	near the east coast of Honshu, Japan	earthquake
2011-02-04T13:53:46.260Z	24.618	94.68	85	6.2	mww	555	11.8		1.04	pde	pde20110204135346260_85	2013-12-11T20:11:16.008Z	Myanmar-India border region	earthquake
2011-01-29T06:55:27.520Z	70.931	-6.657	15	6.2	mwc	562	18.2		0.92	pde	pde20110129065527520_15	2013-03-16T01:52:14.115Z	Jan Mayen Island region	earthquake
2011-01-27T08:38:28.340Z	28.195	59.015	10	6.2	mww	296	24.1		1.05	pde	pde20110127083828340_10	2013-11-05T06:30:48.785Z	southeastern Iran	earthquake
2010-12-13T01:14:42.320Z	-6.534	155.647	135.8	6.2	mwc	392	21.5		1.02	pde	pde20101213011442320_135	2013-11-05T06:13:15.783Z	Bougainville region, Papua New Guinea	earthquake
2010-10-08T05:43:08.070Z	2.831	128.217	120	6.2	mwc	348	19.8		0.96	pde	pde20101008054308070_120	2013-11-05T05:41:37.174Z	Halmahera, Indonesia	earthquake
2010-09-29T17:10:51.080Z	-4.909	133.712	10	6.2	mb	272	14.8		1.24	pde	pde20100929171051080_10	2013-03-16T01:50:42.657Z	near the south coast of Papua, Indonesia	earthquake
2010-09-09T07:28:01.720Z	-37.034	-73.412	16	6.2	mwb	265	49.5		1.15	pde	pde20100909072801720_16	2013-11-05T05:31:09.328Z	offshore Bio-Bio, Chile	earthquake
2010-08-24T02:11:59.090Z	18.795	-107.193	10	6.2	mwc	227	78.6		1.3	pde	pde20100824021159090_10	2013-03-16T01:50:26.366Z	off the coast of Jalisco, Mexico	earthquake
2010-08-16T19:35:49.000Z	-20.799	-178.826	603.2	6.2	mwb	416	20.3		1.03	pde	pde20100816193549000_603	2013-03-16T01:50:23.966Z	Fiji region	earthquake
2010-08-14T07:30:16.940Z	12.348	141.487	10	6.2	mwc	280	12.1		1.11	pde	pde20100814073016940_10	2013-03-16T01:50:22.412Z	Mariana Islands region	earthquake
2010-06-18T02:23:05.580Z	44.448	148.689	28	6.2	mwc	424	50.2		0.89	pde	pde20100618022305580_28	2013-03-16T01:49:49.584Z	Kuril Islands	earthquake
2010-06-16T03:06:02.420Z	-2.386	136.635	13	6.2	mwb	218	18.3		1.4	pde	pde20100616030602420_13	2013-11-05T04:52:19.152Z	near the north coast of Papua, Indonesia	earthquake
2010-05-06T02:42:47.940Z	-18.058	-70.547	37	6.2	mwc	455	11.8		0.73	pde	pde20100506024247940_37	2013-11-05T04:32:59.975Z	near the coast of Tarapaca, Chile	earthquake
2010-04-17T23:15:22.020Z	-6.669	147.291	53	6.2	mwc	435	16.6		0.87	pde	pde20100417231522020_53	2013-11-05T04:21:42.595Z	eastern New Guinea region, Papua New Guinea	earthquake
2010-04-05T10:05:44.630Z	-0.183	125.009	25	6.2	mww	287	37.8		0.98	pde	pde20100405100544630_25	2013-03-16T01:49:15.572Z	Molucca Sea	earthquake
2010-03-15T11:08:28.960Z	-35.802	-73.158	14	6.2	mwc	238	35.6		1.01	pde	pde20100315110828960_14	2013-11-05T03:59:07.233Z	offshore Maule, Chile	earthquake
2010-02-28T11:25:35.920Z	-34.903	-71.617	46	6.2	mwb	516	17.8		0.88	pde	pde20100228112535920_46	2013-11-05T03:28:08.799Z	Maule, Chile	earthquake
2010-02-27T19:00:06.860Z	-33.422	-71.828	31.1	6.2	mwc	384	57.6		1.01	pde	pde20100227190006860_31	2013-11-05T03:24:08.800Z	offshore Valparaiso, Chile	earthquake
2010-02-27T06:52:34.020Z	-34.867	-72.614	35	6.2	mb	150	44.6		0.98	pde	pde20100227065234020_35	2013-11-05T03:03:19.561Z	offshore Maule, Chile	earthquake
2010-02-15T21:51:47.790Z	-7.217	128.723	126	6.2	mwc	415	28.9		0.87	pde	pde20100215215147790_126	2013-03-16T01:48:37.538Z	Kepulauan Barat Daya, Indonesia	earthquake
2010-02-05T06:59:05.500Z	-47.911	99.593	1	6.2	mwc	203	43.9		1.14	pde	pde20100205065905500_1	2013-03-16T01:48:30.588Z	southeast Indian Ridge	earthquake
2010-02-01T22:28:16.920Z	-6.112	154.463	32	6.2	mwc	261	13.4		1.02	pde	pde20100201222816920_32	2013-11-05T02:53:01.144Z	Bougainville region, Papua New Guinea	earthquake
2010-01-09T05:51:30.470Z	-9.131	157.626	12	6.2	mwc	266	27.8		1.24	pde	pde20100109055130470_12	2013-11-05T02:35:58.504Z	Solomon Islands	earthquake
2013-10-31T12:02:08.720Z	23.5904	121.4366	10	6.3	mww		15	0.234	1.29	us	usc000ksdy	2014-01-10T13:05:25.588Z	46km SSW of Hualian, Taiwan	earthquake
2013-05-23T21:07:46.400Z	-20.561	-175.765	149.1	6.3	Mw	267	14.4	5.6836408	1.09	us	usb000h40b	2013-10-01T08:03:36.000Z	86km NW of Nuku`alofa, Tonga	earthquake
2013-04-05T13:00:02.100Z	42.713	131.105	561.9	6.3	Mw	95	28.8	1.61786583	1.03	us	usb000g0cq	2013-09-23T20:06:05.000Z	9km N of Zarubino, Russia	earthquake
2013-02-01T22:16:34.100Z	-10.896	165.379	10	6.3	Mw	309	28.8	5.53362215	1.31	us	usc000ezv6	2013-09-23T19:55:14.000Z	53km WSW of Lata, Solomon Islands	earthquake
2012-12-14T10:36:01.590Z	31.095	-119.66	13	6.3	mww	760	20.9		1.29	pde	pde20121214103601590_13	2013-04-29T07:03:07.435Z	off the west coast of Baja California	earthquake
2012-12-07T18:19:06.160Z	-38.471	176.099	163	6.3	mww	380	27.8		1.1	pde	pde20121207181906160_163	2013-03-16T00:09:26.352Z	North Island of New Zealand	earthquake
2012-11-12T20:42:14.620Z	57.792	-142.855	9	6.3	mww	821	59.7		0.82	pde	pde20121112204214620_9	2013-03-16T00:08:57.354Z	Gulf of Alaska	earthquake
2012-10-28T18:54:20.830Z	52.674	-132.602	9	6.3	mww	399	70.8		1.14	pde	pde20121028185420830_9	2013-03-16T00:08:37.301Z	Haida Gwaii, Canada	earthquake
2012-09-25T23:45:24.940Z	24.666	-110.173	10	6.3	mww	659	25.7		1	pde	pde20120925234524940_10	2013-03-16T00:14:45.296Z	Baja California Sur, Mexico	earthquake
2012-08-18T09:41:52.450Z	-1.315	120.096	10	6.3	mww	359	15.6		1.24	pde	pde20120818094152450_10	2013-03-16T00:13:45.075Z	Sulawesi, Indonesia	earthquake
2012-07-06T02:28:22.190Z	-14.657	167.34	160.1	6.3	mww	521	19.6		0.92	pde	pde20120706022822190_160	2013-03-16T00:12:47.920Z	Vanuatu	earthquake
2012-07-03T10:36:15.520Z	-40.023	173.756	229.8	6.3	mww	462	27.6			pde	pde20120703103615520_229	2013-03-16T00:12:46.070Z	Cook Strait, New Zealand	earthquake
2012-06-29T21:07:33.860Z	43.433	84.7	18	6.3	mww	526	21.5		0.94	pde	pde20120629210733860_18	2013-03-16T00:12:39.424Z	northern Xinjiang, China	earthquake
2012-06-17T20:32:20.590Z	38.919	141.831	36	6.3	mww	627	22.9		0.94	pde	pde20120617203220590_36	2013-03-16T00:12:24.151Z	near the east coast of Honshu, Japan	earthquake
2012-06-04T03:15:24.750Z	5.508	-82.563	7	6.3	mww	580	31.5		1.2	pde	pde20120604031524750_7	2013-03-16T00:12:08.737Z	south of Panama	earthquake
2012-06-04T00:45:15.290Z	5.305	-82.629	7	6.3	mww	587	37		1.07	pde	pde20120604004515290_7	2013-03-16T00:12:08.541Z	south of Panama	earthquake
2012-05-20T07:20:36.870Z	39.646	143.164	11	6.3	mww	166	75		1.14	pde	pde20120520072036870_11	2013-03-16T00:11:50.913Z	off the east coast of Honshu, Japan	earthquake
2012-05-18T02:00:39.490Z	-44.806	-80.159	10	6.3	mww	225	73.1		1.44	pde	pde20120518020039490_10	2013-03-16T00:11:46.566Z	off the coast of Aisen, Chile	earthquake
2012-01-24T00:52:05.230Z	-24.977	178.52	580.3	6.3	mww	499	10.4		0.91	pde	pde20120124005205230_580	2013-03-16T00:08:48.106Z	south of the Fiji Islands	earthquake
2011-11-14T04:05:11.390Z	-0.949	126.91	17	6.3	mww	274	27.9		1.04	pde	pde20111114040511390_17	2013-11-05T10:11:57.426Z	Molucca Sea	earthquake
2011-11-01T12:32:00.430Z	19.831	-109.205	10	6.3	mww	401	93.8		1.03	pde	pde20111101123200430_10	2013-03-16T00:06:36.788Z	Revilla Gigedo Islands region	earthquake
2011-07-30T18:53:49.680Z	36.943	140.959	30	6.3	mww	701	15.6		0.82	pde	pde20110730185349680_30	2013-11-05T09:12:45.939Z	near the east coast of Honshu, Japan	earthquake
2011-07-25T00:50:47.590Z	-3.182	150.611	10	6.3	mww	256	15.9		1.19	pde	pde20110725005047590_10	2013-11-05T09:10:45.307Z	New Ireland region, Papua New Guinea	earthquake
2011-07-24T18:51:24.520Z	37.727	141.394	35	6.3	mww	454	17.1		0.84	pde	pde20110724185124520_35	2013-11-05T09:09:39.519Z	near the east coast of Honshu, Japan	earthquake
2011-07-23T04:34:24.180Z	38.898	141.815	41	6.3	mww	502	30.4		0.82	pde	pde20110723043424180_41	2013-11-05T09:08:43.446Z	near the east coast of Honshu, Japan	earthquake
2011-06-26T12:16:38.600Z	-2.384	136.631	17	6.3	mww	332	16.3		1.09	pde	pde20110626121638600_17	2013-11-05T08:54:58.621Z	near the north coast of Papua, Indonesia	earthquake
2011-06-13T14:31:22.990Z	2.515	126.457	61.1	6.3	mww	439	12.8		1.06	pde	pde20110613143122990_61	2013-03-16T00:02:59.187Z	Molucca Sea	earthquake
2011-06-01T12:55:22.380Z	-37.578	-73.691	21	6.3	mww	276	39.9		1.17	pde	pde20110601125522380_21	2013-11-05T08:37:57.662Z	offshore Bio-Bio, Chile	earthquake
2011-03-31T00:11:58.300Z	-16.541	-177.517	15.5	6.3	mww	373	50		1.38	pde	pde20110331001158300_15	2013-03-16T01:53:37.329Z	Fiji region	earthquake
2011-03-11T15:13:14.680Z	35.994	141.808	21	6.3	mwb	547	14		0.99	pde	pde20110311151314680_21	2013-03-16T01:52:52.128Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T07:29:01.830Z	39.031	142.349	45.4	6.3	mb	338	40.1		1.09	pde	pde20110311072901830_45	2013-11-05T07:17:00.761Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T07:14:58.820Z	36.586	141.823	24.7	6.3	mb	382	25		0.88	pde	pde20110311071458820_24	2013-03-16T01:52:47.207Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T06:59:00.270Z	37.357	144.725	35.9	6.3	mb	292	30.4		1.09	pde	pde20110311065900270_35	2013-03-16T01:52:46.912Z	off the east coast of Honshu, Japan	earthquake
2011-03-11T06:15:23.120Z	37.93	143.802	35	6.3	mb	75	83.4		1.3	pde	pde20110311061523120_35	2013-03-16T01:52:46.422Z	off the east coast of Honshu, Japan	earthquake
2011-03-11T06:06:13.170Z	39.003	142.29	42.7	6.3	mb	304	27.6		0.71	pde	pde20110311060613170_42	2013-11-05T07:08:05.657Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T05:58:07.490Z	37.623	142.155	50.7	6.3	mb	98	99.7		0.95	pde	pde20110311055807490_50	2013-03-16T01:52:46.213Z	off the east coast of Honshu, Japan	earthquake
2011-03-11T05:54:31.940Z	37.712	141.184	32.3	6.3	mb	120	106.2		0.75	pde	pde20110311055431940_32	2013-11-05T07:06:29.262Z	near the east coast of Honshu, Japan	earthquake
2011-03-07T00:09:36.450Z	-10.349	160.766	22	6.3	mww	471	12.4		1.14	pde	pde20110307000936450_22	2013-11-05T06:55:44.003Z	Solomon Islands	earthquake
2011-03-06T12:31:59.780Z	-18.021	-69.362	118	6.3	mww	590	19.4		0.88	pde	pde20110306123159780_118	2013-11-05T06:54:31.977Z	Tarapaca, Chile	earthquake
2011-02-04T13:53:44.000Z	24.64	94.68	66	6.3						atlas	atlas20110204135344	2013-11-05T06:32:54.272Z	Myanmar-India border region	earthquake
2010-12-28T08:34:17.550Z	-23.407	-179.802	551	6.3	mwc	446	21.1		0.85	pde	pde20101228083417550_551	2013-03-16T01:51:48.876Z	south of the Fiji Islands	earthquake
2010-12-08T05:24:35.260Z	-56.412	-25.741	29.4	6.3	mwc	319	40.4		1.06	pde	pde20101208052435260_29	2013-03-16T01:51:27.850Z	South Sandwich Islands region	earthquake
2010-10-25T19:37:31.150Z	-2.958	100.372	26	6.3	mwc	258	23.7		1.04	pde	pde20101025193731150_26	2013-11-05T05:50:01.191Z	Kepulauan Mentawai region, Indonesia	earthquake
2010-10-04T13:28:38.860Z	24.27	125.154	32	6.3	mwb	370	25.6		0.92	pde	pde20101004132838860_32	2013-11-05T05:39:36.616Z	southwestern Ryukyu Islands, Japan	earthquake
2010-09-17T19:21:15.010Z	36.443	70.774	220.1	6.3	mwb	385	30		1.11	pde	pde20100917192115010_220	2013-03-16T01:50:38.740Z	Hindu Kush region, Afghanistan	earthquake
2010-09-08T11:37:31.890Z	-20.671	169.818	10	6.3	mwc	273	47.3		1.16	pde	pde20100908113731890_10	2013-03-16T01:50:34.711Z	Vanuatu	earthquake
2010-09-07T16:13:32.060Z	-15.879	-179.306	9	6.3	mwc	257	49.3		1.32	pde	pde20100907161332060_9	2013-03-16T01:50:34.416Z	Fiji region	earthquake
2010-08-18T16:28:15.440Z	12.234	141.514	10	6.3	mwc	207	17.1		1.07	pde	pde20100818162815440_10	2013-03-16T01:50:24.574Z	Mariana Islands region	earthquake
2010-08-16T03:30:53.310Z	-17.759	65.647	9.8	6.3	mwc	204	36		1.18	pde	pde20100816033053310_9	2013-03-16T01:50:23.783Z	Mauritius - Reunion region	earthquake
2010-08-15T15:09:29.240Z	-5.692	148.342	174.7	6.3	mwb	372	15.7		0.97	pde	pde20100815150929240_174	2013-03-16T01:50:23.536Z	New Britain region, Papua New Guinea	earthquake
2010-08-03T12:08:25.950Z	1.239	126.213	41	6.3	mwc	259	42.9		1.07	pde	pde20100803120825950_41	2013-03-16T01:50:16.544Z	Molucca Sea	earthquake
2010-07-30T03:56:13.710Z	52.498	159.843	23	6.3	mwc	477	26.6		0.86	pde	pde20100730035613710_23	2013-03-16T01:50:11.775Z	off the east coast of the Kamchatka Peninsula, Russia	earthquake
2010-07-20T19:18:20.370Z	-5.902	150.712	24	6.3	mwc	323	18.7		1.23	pde	pde20100720191820370_24	2013-11-05T05:12:36.893Z	New Britain region, Papua New Guinea	earthquake
2010-07-12T00:11:21.250Z	-22.146	-68.216	115	6.3	mwb	510	17		0.92	pde	pde20100712001121250_115	2013-11-05T05:04:57.134Z	Antofagasta, Chile	earthquake
2010-07-10T11:43:32.790Z	11.143	145.999	13	6.3	mwc	443	16.3		0.89	pde	pde20100710114332790_13	2013-03-16T01:49:59.744Z	south of the Mariana Islands	earthquake
2010-07-04T21:55:51.980Z	39.697	142.369	27	6.3	mwc	503	14.3		1	pde	pde20100704215551980_27	2013-11-05T05:02:58.482Z	near the east coast of Honshu, Japan	earthquake
2010-07-02T06:04:03.130Z	-13.643	166.485	29	6.3	mwc	246	21.3		1.14	pde	pde20100702060403130_29	2013-03-16T01:49:56.704Z	Vanuatu	earthquake
2010-06-30T07:22:27.690Z	16.396	-97.782	20	6.3	mwc	344	71.6		0.92	pde	pde20100630072227690_20	2013-11-05T05:01:45.808Z	Oaxaca, Mexico	earthquake
2010-05-25T10:09:05.780Z	35.336	-35.924	10	6.3	mwc	385	31.7		1.2	pde	pde20100525100905780_10	2013-03-16T01:49:38.601Z	northern Mid-Atlantic Ridge	earthquake
2010-05-03T23:09:44.790Z	-38.072	-73.454	19	6.3	mwc	262	54.7		1.07	pde	pde20100503230944790_19	2013-11-05T04:30:16.665Z	Bio-Bio, Chile	earthquake
2010-04-30T23:16:28.640Z	60.478	-177.65	14.9	6.3	mwc	302	29.6		0.78	pde	pde20100430231628640_14	2013-03-16T01:49:26.817Z	Bering Sea	earthquake
2010-04-11T22:08:12.790Z	36.965	-3.542	609.8	6.3	mwc	588	14			pde	pde20100411220812790_609	2013-03-16T01:49:19.867Z	Strait of Gibraltar	earthquake
2010-03-26T14:52:07.230Z	-27.953	-70.821	42	6.3	mwb	387	21.1		0.9	pde	pde20100326145207230_42	2013-11-05T04:08:38.005Z	Atacama, Chile	earthquake
2010-03-07T07:05:24.640Z	-16.236	-115.296	18	6.3	mwc	448	33.5		0.9	pde	pde20100307070524640_18	2013-03-16T01:48:58.876Z	southern East Pacific Rise	earthquake
2010-03-04T22:39:26.530Z	-22.227	-68.328	114	6.3	mwb	498	17.7		0.93	pde	pde20100304223926530_114	2013-11-05T03:36:07.677Z	Antofagasta, Chile	earthquake
2010-03-04T00:18:51.290Z	22.918	120.795	21	6.3	mwc	326	19.8		0.88	pde	pde20100304001851290_21	2013-11-05T03:34:07.989Z	Taiwan	earthquake
2010-02-27T15:45:37.000Z	-24.872	-65.602	10	6.3	mwc	376	44.2			pde	pde20100227154537000_10	2013-11-05T03:17:18.485Z	Salta, Argentina	earthquake
2010-02-07T06:10:00.230Z	23.488	123.615	21	6.3	mwc	394	24.2		1.12	pde	pde20100207061000230_21	2013-03-16T01:48:31.731Z	southwestern Ryukyu Islands, Japan	earthquake
2010-01-17T12:00:01.080Z	-57.664	-65.879	5	6.3	mwc	243	29		0.89	pde	pde20100117120001080_5	2013-03-16T01:48:16.698Z	Drake Passage	earthquake
2014-01-13T04:01:03.260Z	19.0408	-66.8054	20	6.4	mww		21	0.57	1.2	us	usc000m1w9	2014-01-31T01:24:12.408Z	61km N of Hatillo, Puerto Rico	earthquake
2013-12-01T01:24:13.520Z	-7.0269	128.3791	9.87	6.4	mww		11	3.046	0.7	us	usb000l8mb	2014-02-05T06:55:03.561Z	Kepulauan Barat Daya, Indonesia	earthquake
2013-11-12T07:03:51.090Z	54.6859	162.3024	43	6.4	mww		20	2.73	0.87	us	usb000kw1x	2014-01-31T21:35:40.466Z	172km S of Ust'-Kamchatsk Staryy, Russia	earthquake
2013-10-04T17:26:13.620Z	-38.6062	78.3693	12.72	6.4	mww		26	20.977	1.14	us	usb000k6nk	2014-01-10T03:42:27.865Z	113km SE of Amsterdam Island, 	earthquake
2013-09-07T00:13:29.570Z	14.6056	-92.1207	66	6.4	mww		28	0.331	0.98	us	usb000jkmw	2013-11-15T03:24:12.459Z	7km SSE of Ciudad Tecun Uman, Guatemala	earthquake
2013-05-20T09:49:04.400Z	-44.866	-80.746	10	6.4	Mw	180	72	5.39348497	1.15	us	usb000gzlm	2013-10-01T08:02:50.000Z	Off the coast of Aisen, Chile	earthquake
2013-05-11T20:46:57.500Z	-17.954	-175.099	212.2	6.4	Mw	520	32.4	5.02427738	0.54	us	usc000gudx	2013-09-23T19:50:12.000Z	140km WNW of Neiafu, Tonga	earthquake
2013-04-09T11:52:50.100Z	28.5	51.591	10	6.4	Mw	144	25.2	8.98225453	0.76	us	usb000g2y5	2013-09-23T20:06:38.000Z	89km SE of Bandar Bushehr, Iran	earthquake
2013-03-01T12:53:52.400Z	50.938	157.511	40.9	6.4	Mw	511	86.4	2.19727918	0.75	us	usc000fewp	2013-09-23T20:01:52.000Z	93km SE of Ozernovskiy, Russia	earthquake
2013-02-01T22:18:33.000Z	-11.12	165.378	10	6.4	Mw	158	28.8	5.59380927	1.3	us	usc000ezw4	2013-09-23T19:55:16.000Z	66km SW of Lata, Solomon Islands	earthquake
2012-09-26T23:39:55.110Z	51.592	-178.295	16	6.4	mww	882	15.5		0.98	pde	pde20120926233955110_16	2013-03-16T00:14:46.406Z	Andreanof Islands, Aleutian Islands, Alaska	earthquake
2012-08-11T12:23:18.190Z	38.329	46.826	11	6.4	mww	510	21.2		1.23	pde	pde20120811122318190_11	2013-03-16T00:13:34.423Z	northwestern Iran	earthquake
2012-07-25T11:20:27.030Z	-9.694	159.727	20	6.4	mww	220	14.8		1.02	pde	pde20120725112027030_20	2013-03-16T00:13:12.944Z	Solomon Islands	earthquake
2012-07-25T00:27:45.260Z	2.707	96.045	22	6.4	mww	570	16.2		1.08	pde	pde20120725002745260_22	2013-03-16T00:13:12.359Z	Simeulue, Indonesia	earthquake
2012-02-14T08:19:55.470Z	-10.39	161.102	51	6.4	mww	605	10.3		0.97	pde	pde20120214081955470_51	2013-03-16T00:09:24.011Z	Solomon Islands	earthquake
2012-01-30T05:11:00.950Z	-14.168	-75.635	43	6.4	mww	589	35.3		0.78	pde	pde20120130051100950_43	2013-03-16T00:08:58.697Z	near the coast of central Peru	earthquake
2012-01-09T04:07:14.670Z	-10.617	165.16	28	6.4	mww	592	16.4		0.88	pde	pde20120109040714670_28	2013-03-16T00:08:24.690Z	Santa Cruz Islands	earthquake
2011-09-22T23:07:03.570Z	-15.437	-175.311	10	6.4	mww	397	25.9		1.21	pde	pde20110922230703570_10	2013-03-16T00:05:41.192Z	Tonga	earthquake
2011-09-09T19:41:34.150Z	49.535	-126.893	22	6.4	mww	650	28.1		1.02	pde	pde20110909194134150_22	2013-11-05T09:33:02.849Z	Vancouver Island, Canada region	earthquake
2011-09-03T04:48:57.310Z	-56.451	-26.847	84	6.4	mww	254	26.4		1	pde	pde20110903044857310_84	2013-03-16T00:05:08.487Z	South Sandwich Islands region	earthquake
2011-07-11T20:47:04.300Z	9.509	122.175	19	6.4	mww	401	14.5		1.26	pde	pde20110711204704300_19	2013-11-05T09:01:42.008Z	Negros, Philippines	earthquake
2011-06-20T16:36:01.160Z	-21.701	-68.228	128	6.4	mww	481	24.7		0.88	pde	pde20110620163601160_128	2013-11-05T08:50:55.293Z	Antofagasta, Chile	earthquake
2011-06-16T00:03:35.790Z	-5.928	151.04	16	6.4	mww	448	15.6		1.31	pde	pde20110616000335790_16	2013-11-05T08:45:15.301Z	New Britain region, Papua New Guinea	earthquake
2011-06-05T11:51:12.010Z	-55.843	146.62	3	6.4	mww	395	23.9		1.19	pde	pde20110605115112010_3	2013-03-16T00:02:49.493Z	west of Macquarie Island	earthquake
2011-05-15T18:37:10.370Z	-6.104	154.414	40	6.4	mww	356	11.3		1.21	pde	pde20110515183710370_40	2013-11-05T08:31:51.152Z	Bougainville region, Papua New Guinea	earthquake
2011-04-03T14:07:09.330Z	-17.642	-178.585	551.7	6.4	mww	539	21.7		0.87	pde	pde20110403140709330_551	2013-03-16T00:01:19.761Z	Fiji region	earthquake
2011-03-22T09:44:29.330Z	39.851	143.437	13	6.4	mww	424	39.9		0.77	pde	pde20110322094429330_13	2013-03-16T01:53:27.933Z	off the east coast of Honshu, Japan	earthquake
2011-03-22T07:18:45.380Z	37.244	144.003	11	6.4	mww	551	18.2		0.95	pde	pde20110322071845380_11	2013-03-16T01:53:27.629Z	off the east coast of Honshu, Japan	earthquake
2011-03-11T06:07:20.880Z	36.419	141.876	32.3	6.4	mb	262	13.2		0.88	pde	pde20110311060720880_32	2013-03-16T01:52:46.287Z	near the east coast of Honshu, Japan	earthquake
2011-03-11T05:55:45.480Z	37.359	143.351	35	6.4	mb	108	71.7		1.42	pde	pde20110311055545480_35	2013-03-16T01:52:46.204Z	off the east coast of Honshu, Japan	earthquake
2011-03-09T21:24:49.760Z	-5.985	149.777	29	6.4	mww	165	14.9		1.33	pde	pde20110309212449760_29	2013-11-05T06:58:29.959Z	New Britain region, Papua New Guinea	earthquake
